Week,Unique Week,Season,Date,Home Ranking,Home Team,Home Score,Away Ranking,Away Team,Away Score,OT
12.0,29.0,2004.0,"Sat. Nov. 13, 2004",NR,Buffalo,36,NR,Central Michigan,6,0.0
12.0,29.0,2004.0,"Sat. Nov. 13, 2004",25,Oklahoma State,49,NR,Baylor,21,0.0
12.0,29.0,2004.0,"Sat. Nov. 13, 2004",24,Notre Dame,38,NR,Pittsburgh,41,0.0
12.0,29.0,2004.0,"Sat. Nov. 13, 2004",NR,Colorado,38,NR,Kansas State,31,0.0
12.0,29.0,2004.0,"Sat. Nov. 13, 2004",NR,Air Force,31,NR,San Diego State,37,0.0
12.0,29.0,2004.0,"Sat. Nov. 13, 2004",NR,Middle Tennessee,37,NR,Louisiana-Monroe,24,0.0
12.0,29.0,2004.0,"Sat. Nov. 13, 2004",10,Virginia,21,NR,Miami ,31,0.0
12.0,29.0,2004.0,"Sat. Nov. 13, 2004",22,Texas A&M,32,NR,Texas Tech,25,1.0
12.0,29.0,2004.0,"Sat. Nov. 13, 2004",NR,Michigan State,49,4,Wisconsin,14,0.0
12.0,29.0,2004.0,"Sat. Nov. 13, 2004",3,Auburn,24,8,Georgia,6,0.0
12.0,29.0,2004.0,"Sat. Nov. 13, 2004",NR,Washington,12,5,California,42,0.0
12.0,29.0,2004.0,"Sat. Nov. 13, 2004",NR,Purdue,24,NR,Ohio State,17,0.0
12.0,29.0,2004.0,"Sat. Nov. 13, 2004",NR,Western Michigan,21,NR,Miami ,42,0.0
12.0,29.0,2004.0,"Sat. Nov. 13, 2004",NR,La.-Lafayette,10,NR,Troy,13,0.0
12.0,29.0,2004.0,"Sat. Nov. 13, 2004",NR,Oregon,26,NR,UCLA,34,0.0
12.0,29.0,2004.0,"Sat. Nov. 13, 2004",NR,UAB,20,NR,Houston,7,0.0
12.0,29.0,2004.0,"Sat. Nov. 13, 2004",NR,Kent State,69,NR,Eastern Michigan,17,0.0
12.0,29.0,2004.0,"Sat. Nov. 13, 2004",NR,Florida Atlantic,7,NR,New Mexico State,35,0.0
12.0,29.0,2004.0,"Sat. Nov. 13, 2004",NR,Ball State,21,NR,Central Florida,17,0.0
12.0,29.0,2004.0,"Sat. Nov. 13, 2004",NR,Stanford,19,NR,Oregon State,24,0.0
12.0,29.0,2004.0,"Sat. Nov. 13, 2004",NR,Southern Methodist,38,NR,Nevada,20,0.0
12.0,29.0,2004.0,"Sat. Nov. 13, 2004",2,Oklahoma,30,NR,Nebraska,3,0.0
12.0,29.0,2004.0,"Sat. Nov. 13, 2004",20,Arizona State,45,NR,Washington State,28,0.0
12.0,29.0,2004.0,"Sat. Nov. 13, 2004",NR,Wyoming,28,7,Utah,45,0.0
12.0,29.0,2004.0,"Sat. Nov. 13, 2004",NR,Florida,48,NR,South Carolina,14,0.0
12.0,29.0,2004.0,"Sat. Nov. 13, 2004",NR,North Texas,51,NR,Idaho,29,0.0
12.0,29.0,2004.0,"Sat. Nov. 13, 2004",NR,South Florida,41,NR,East Carolina,17,0.0
12.0,29.0,2004.0,"Sat. Nov. 13, 2004",NR,Louisiana Tech,38,NR,Tulsa,21,0.0
12.0,29.0,2004.0,"Sat. Nov. 13, 2004",NR,Tulane,45,NR,Army,31,0.0
12.0,29.0,2004.0,"Sat. Nov. 13, 2004",17,LSU,26,NR,Alabama,10,0.0
12.0,29.0,2004.0,"Sat. Nov. 13, 2004",23,Texas-El Paso,35,NR,Rice,28,1.0
12.0,29.0,2004.0,"Sat. Nov. 13, 2004",1,Southern California,49,NR,Arizona,9,0.0
13.0,30.0,2004.0,"Thurs. Nov. 18, 2004",NR,Arkansas State,7,NR,North Texas,31,0.0
13.0,30.0,2004.0,"Thurs. Nov. 18, 2004",11,Virginia Tech,55,NR,Maryland,6,0.0
13.0,30.0,2004.0,"Sat. Nov. 20, 2004",NR,Miami ,52,NR,Wake Forest,7,0.0
13.0,30.0,2004.0,"Sat. Nov. 20, 2004",NR,Baylor,0,2,Oklahoma,35,0.0
13.0,30.0,2004.0,"Sat. Nov. 20, 2004",NR,Temple,17,17,Boston College,34,0.0
13.0,30.0,2004.0,"Sat. Nov. 20, 2004",NR,Kansas State,23,NR,Iowa State,37,0.0
13.0,30.0,2004.0,"Sat. Nov. 20, 2004",NR,Duke,17,NR,North Carolina,40,0.0
13.0,30.0,2004.0,"Sat. Nov. 20, 2004",NR,Clemson,29,NR,South Carolina,7,0.0
13.0,30.0,2004.0,"Sat. Nov. 20, 2004",NR,Penn State,37,NR,Michigan State,13,0.0
13.0,30.0,2004.0,"Sat. Nov. 20, 2004",NR,Purdue,63,NR,Indiana,24,0.0
13.0,30.0,2004.0,"Sat. Nov. 20, 2004",NR,Northwestern,28,NR,Illinois,21,1.0
13.0,30.0,2004.0,"Sat. Nov. 20, 2004",NR,Akron,27,NR,Miami ,37,0.0
13.0,30.0,2004.0,"Sat. Nov. 20, 2004",NR,Connecticut,29,NR,Buffalo,0,0.0
13.0,30.0,2004.0,"Sat. Nov. 20, 2004",NR,Vanderbilt,33,15,Tennessee,38,0.0
13.0,30.0,2004.0,"Sat. Nov. 20, 2004",NR,Georgia Tech,10,16,Virginia,30,0.0
13.0,30.0,2004.0,"Sat. Nov. 20, 2004",NR,Ohio State,37,13,Michigan,21,0.0
13.0,30.0,2004.0,"Sat. Nov. 20, 2004",NR,Army,14,NR,UAB,20,0.0
13.0,30.0,2004.0,"Sat. Nov. 20, 2004",NR,Eastern Michigan,16,NR,Northern Illinois,34,0.0
13.0,30.0,2004.0,"Sat. Nov. 20, 2004",NR,Central Michigan,41,NR,Ball State,40,0.0
13.0,30.0,2004.0,"Sat. Nov. 20, 2004",NR,Navy,54,NR,Rutgers,21,0.0
13.0,30.0,2004.0,"Sat. Nov. 20, 2004",NR,Missouri,14,NR,Kansas,31,0.0
13.0,30.0,2004.0,"Sat. Nov. 20, 2004",NR,East Carolina,35,NR,Memphis,38,0.0
13.0,30.0,2004.0,"Sat. Nov. 20, 2004",NR,Mississippi State,21,NR,Arkansas,24,0.0
13.0,30.0,2004.0,"Sat. Nov. 20, 2004",NR,New Mexico,16,NR,Wyoming,9,0.0
13.0,30.0,2004.0,"Sat. Nov. 20, 2004",NR,Air Force,47,NR,Colorado State,17,0.0
13.0,30.0,2004.0,"Sat. Nov. 20, 2004",10,Boise State,55,NR,Louisiana Tech,14,0.0
13.0,30.0,2004.0,"Sat. Nov. 20, 2004",NR,Utah State,34,NR,New Mexico State,25,0.0
13.0,30.0,2004.0,"Sat. Nov. 20, 2004",NR,TCU,42,NR,Southern Mississippi,17,0.0
13.0,30.0,2004.0,"Sat. Nov. 20, 2004",NR,Alabama,13,3,Auburn,21,0.0
13.0,30.0,2004.0,"Sat. Nov. 20, 2004",4,California,41,NR,Stanford,6,0.0
13.0,30.0,2004.0,"Sat. Nov. 20, 2004",NR,Cincinnati,45,NR,South Florida,23,0.0
13.0,30.0,2004.0,"Sat. Nov. 20, 2004",12,Iowa,30,20,Wisconsin,7,0.0
13.0,30.0,2004.0,"Sat. Nov. 20, 2004",NR,Marshall,31,NR,Western Michigan,21,0.0
13.0,30.0,2004.0,"Sat. Nov. 20, 2004",NR,Houston,27,7,Louisville,65,0.0
13.0,30.0,2004.0,"Sat. Nov. 20, 2004",24,Texas-El Paso,57,NR,Southern Methodist,27,0.0
13.0,30.0,2004.0,"Sat. Nov. 20, 2004",NR,Tulsa,34,NR,San Jose State,24,0.0
13.0,30.0,2004.0,"Sat. Nov. 20, 2004",5,Utah,52,NR,Brigham Young,21,0.0
13.0,30.0,2004.0,"Sat. Nov. 20, 2004",NR,Troy,37,NR,Middle Tennessee,17,0.0
13.0,30.0,2004.0,"Sat. Nov. 20, 2004",NR,Washington State,28,NR,Washington,25,0.0
13.0,30.0,2004.0,"Sat. Nov. 20, 2004",NR,Oregon State,50,NR,Oregon,21,0.0
13.0,30.0,2004.0,"Sat. Nov. 20, 2004",NR,Louisiana-Monroe,13,NR,La.-Lafayette,10,0.0
13.0,30.0,2004.0,"Sat. Nov. 20, 2004",19,Florida State,13,25,Florida,20,0.0
13.0,30.0,2004.0,"Sat. Nov. 20, 2004",14,LSU,27,NR,Mississippi,24,0.0
13.0,30.0,2004.0,"Sat. Nov. 20, 2004",NR,Fresno State,54,NR,Nevada,17,0.0
13.0,30.0,2004.0,"Sat. Nov. 20, 2004",NR,San Diego State,21,NR,UNLV,3,0.0
13.0,30.0,2004.0,"Sat. Nov. 20, 2004",NR,Hawaii,52,NR,Idaho,21,0.0
14.0,31.0,2004.0,"Tues. Nov. 23, 2004",NR,Toledo,49,NR,Bowling Green,41,0.0
14.0,31.0,2004.0,"Tues. Nov. 23, 2004",NR,Central Florida,24,NR,Kent State,41,0.0
14.0,31.0,2004.0,"Thurs. Nov. 25, 2004",NR,Rutgers,35,NR,Connecticut,41,0.0
14.0,31.0,2004.0,"Thurs. Nov. 25, 2004",NR,Pittsburgh,16,21,West Virginia,13,0.0
14.0,31.0,2004.0,"Fri. Nov. 26, 2004",NR,Nebraska,20,NR,Colorado,26,0.0
14.0,31.0,2004.0,"Fri. Nov. 26, 2004",NR,Arkansas,14,14,LSU,43,0.0
14.0,31.0,2004.0,"Fri. Nov. 26, 2004",NR,Arizona,34,18,Arizona State,27,0.0
14.0,31.0,2004.0,"Fri. Nov. 26, 2004",6,Texas,26,22,Texas A&M,13,0.0
14.0,31.0,2004.0,"Sat. Nov. 27, 2004",NR,South Florida,15,NR,Memphis,31,0.0
14.0,31.0,2004.0,"Sat. Nov. 27, 2004",NR,Maryland,13,NR,Wake Forest,7,0.0
14.0,31.0,2004.0,"Sat. Nov. 27, 2004",15,Tennessee,37,NR,Kentucky,31,0.0
14.0,31.0,2004.0,"Sat. Nov. 27, 2004",11,Virginia Tech,24,16,Virginia,10,0.0
14.0,31.0,2004.0,"Sat. Nov. 27, 2004",17,Boston College,17,NR,Syracuse,43,0.0
14.0,31.0,2004.0,"Sat. Nov. 27, 2004",NR,Iowa State,14,NR,Missouri,17,1.0
14.0,31.0,2004.0,"Sat. Nov. 27, 2004",NR,North Carolina State,52,NR,East Carolina,14,0.0
14.0,31.0,2004.0,"Sat. Nov. 27, 2004",NR,Mississippi,20,NR,Mississippi State,3,0.0
14.0,31.0,2004.0,"Sat. Nov. 27, 2004",7,Louisville,70,NR,Cincinnati,7,0.0
14.0,31.0,2004.0,"Sat. Nov. 27, 2004",NR,Tulsa,37,24,Texas-El Paso,35,0.0
14.0,31.0,2004.0,"Sat. Nov. 27, 2004",NR,TCU,31,NR,Tulane,35,0.0
14.0,31.0,2004.0,"Sat. Nov. 27, 2004",NR,Southern Mississippi,26,NR,UAB,21,0.0
14.0,31.0,2004.0,"Sat. Nov. 27, 2004",8,Georgia,19,NR,Georgia Tech,13,0.0
14.0,31.0,2004.0,"Sat. Nov. 27, 2004",NR,Texas Tech,31,23,Oklahoma State,15,0.0
14.0,31.0,2004.0,"Sat. Nov. 27, 2004",NR,San Jose State,28,NR,Fresno State,62,0.0
14.0,31.0,2004.0,"Sat. Nov. 27, 2004",NR,Nevada,21,10,Boise State,58,0.0
14.0,31.0,2004.0,"Sat. Nov. 27, 2004",1,Southern California,41,NR,Notre Dame,10,0.0
14.0,31.0,2004.0,"Sat. Nov. 27, 2004",NR,Hawaii,49,NR,Northwestern,41,0.0
14.0,31.0,2004.0,"Mon. Nov. 29, 2004",NR,Rice,14,NR,Louisiana Tech,51,0.0
15.0,32.0,2004.0,"Thurs. Dec. 2, 2004",NR,Miami ,27,NR,Toledo,35,0.0
15.0,32.0,2004.0,"Sat. Dec. 4, 2004",NR,South Florida,14,19,Pittsburgh,43,0.0
15.0,32.0,2004.0,"Sat. Dec. 4, 2004",NR,Miami ,10,10,Virginia Tech,16,0.0
15.0,32.0,2004.0,"Sat. Dec. 4, 2004",NR,Tulane,7,7,Louisville,55,0.0
15.0,32.0,2004.0,"Sat. Dec. 4, 2004",NR,Navy,42,NR,Army,13,0.0
15.0,32.0,2004.0,"Sat. Dec. 4, 2004",NR,UCLA,24,1,Southern California,29,0.0
15.0,32.0,2004.0,"Sat. Dec. 4, 2004",3,Auburn,38,15,Tennessee,28,0.0
15.0,32.0,2004.0,"Sat. Dec. 4, 2004",NR,Southern Mississippi,16,4,California,26,0.0
15.0,32.0,2004.0,"Sat. Dec. 4, 2004",2,Oklahoma,42,NR,Colorado,3,0.0
15.0,32.0,2004.0,"Sat. Dec. 4, 2004",NR,Hawaii,41,NR,Michigan State,38,0.0
16.0,33.0,2004.0,"Tues. Dec. 14, 2004",NR,North Texas,10,NR,Southern Mississippi,31,0.0
16.0,33.0,2004.0,"Tues. Dec. 21, 2004",NR,Georgia Tech,51,NR,Syracuse,14,0.0
16.0,33.0,2004.0,"Wed. Dec. 22, 2004",NR,Memphis,35,NR,Bowling Green,52,0.0
16.0,33.0,2004.0,"Thurs. Dec. 23, 2004",NR,Cincinnati,32,NR,Marshall,14,0.0
16.0,33.0,2004.0,"Thurs. Dec. 23, 2004",NR,UCLA,21,NR,Wyoming,24,0.0
16.0,33.0,2004.0,"Fri. Dec. 24, 2004",NR,UAB,40,NR,Hawaii,59,0.0
16.0,33.0,2004.0,"Mon. Dec. 27, 2004",22,Fresno State,37,23,Virginia,34,1.0
16.0,33.0,2004.0,"Mon. Dec. 27, 2004",NR,Connecticut,39,NR,Toledo,10,0.0
16.0,33.0,2004.0,"Tues. Dec. 28, 2004",NR,Iowa State,17,NR,Miami ,13,0.0
16.0,33.0,2004.0,"Tues. Dec. 28, 2004",NR,Oregon State,38,NR,Notre Dame,21,0.0
16.0,33.0,2004.0,"Wed. Dec. 29, 2004",NR,Texas-El Paso,28,NR,Colorado,33,0.0
16.0,33.0,2004.0,"Wed. Dec. 29, 2004",20,Ohio State,33,NR,Oklahoma State,7,0.0
16.0,33.0,2004.0,"Thurs. Dec. 30, 2004",NR,North Carolina,24,21,Boston College,37,0.0
16.0,33.0,2004.0,"Thurs. Dec. 30, 2004",24,Navy,34,NR,New Mexico,19,0.0
16.0,33.0,2004.0,"Thurs. Dec. 30, 2004",9,California,31,18,Texas Tech,45,0.0
16.0,33.0,2004.0,"Thurs. Dec. 30, 2004",NR,Troy,21,NR,Northern Illinois,34,0.0
16.0,33.0,2004.0,"Fri. Dec. 31, 2004",NR,Minnesota,20,NR,Alabama,16,0.0
16.0,33.0,2004.0,"Fri. Dec. 31, 2004",NR,Purdue,23,19,Arizona State,27,0.0
16.0,33.0,2004.0,"Fri. Dec. 31, 2004",6,Louisville,44,12,Boise State,40,0.0
16.0,33.0,2004.0,"Fri. Dec. 31, 2004",NR,Florida,10,NR,Miami ,27,0.0
16.0,33.0,2004.0,"Sat. Jan. 1, 2005",NR,Texas A&M,7,13,Tennessee,38,0.0
16.0,33.0,2004.0,"Sat. Jan. 1, 2005",7,Georgia,24,17,Wisconsin,21,0.0
16.0,33.0,2004.0,"Sat. Jan. 1, 2005",NR,West Virginia,18,15,Florida State,30,0.0
16.0,33.0,2004.0,"Sat. Jan. 1, 2005",16,LSU,25,8,Iowa,30,0.0
16.0,33.0,2004.0,"Sat. Jan. 1, 2005",5,Texas,38,14,Michigan,37,0.0
16.0,33.0,2004.0,"Sat. Jan. 1, 2005",25,Pittsburgh,7,4,Utah,35,0.0
16.0,33.0,2004.0,"Mon. Jan. 3, 2005",10,Virginia Tech,13,2,Auburn,16,0.0
16.0,33.0,2004.0,"Tues. Jan. 4, 2005",3,Oklahoma,19,1,Southern California,55,0.0
17.0,34.0,2004.0,"Sat. Jan. 15, 2005",NR,South,24,NR,North,21,0.0
17.0,34.0,2004.0,"Sat. Jan. 15, 2005",NR,West,27,NR,East,45,0.0
1.0,35.0,2005.0,"Thurs. Sept. 1, 2005",NR,Cincinnati,28,NR,Eastern Michigan,26,0.0
1.0,35.0,2005.0,"Thurs. Sept. 1, 2005",NR,Toledo,62,NR,Western Illinois,14,0.0
1.0,35.0,2005.0,"Thurs. Sept. 1, 2005",NR,Wake Forest,20,NR,Vanderbilt,24,0.0
1.0,35.0,2005.0,"Thurs. Sept. 1, 2005",NR,Houston,24,NR,Oregon,38,0.0
1.0,35.0,2005.0,"Thurs. Sept. 1, 2005",NR,Marshall,36,NR,William & Mary,24,0.0
1.0,35.0,2005.0,"Thurs. Sept. 1, 2005",NR,South Carolina,24,NR,Central Florida,15,0.0
1.0,35.0,2005.0,"Thurs. Sept. 1, 2005",NR,Connecticut,38,NR,Buffalo,0,0.0
1.0,35.0,2005.0,"Thurs. Sept. 1, 2005",NR,Louisiana-Monroe,23,NR,Northwestern State,27,0.0
1.0,35.0,2005.0,"Thurs. Sept. 1, 2005",20,Arizona State,63,NR,Temple,16,0.0
1.0,35.0,2005.0,"Thurs. Sept. 1, 2005",NR,Washington State,38,NR,Idaho,26,0.0
1.0,35.0,2005.0,"Thurs. Sept. 1, 2005",NR,Tulsa,10,NR,Minnesota,41,0.0
1.0,35.0,2005.0,"Fri. Sept. 2, 2005",NR,Central Michigan,13,NR,Indiana,20,0.0
1.0,35.0,2005.0,"Fri. Sept. 2, 2005",NR,Utah,27,NR,Arizona,24,0.0
1.0,35.0,2005.0,"Sat. Sept. 3, 2005",11,Iowa,56,NR,Ball State,0,0.0
1.0,35.0,2005.0,"Sat. Sept. 3, 2005",7,Oklahoma,10,NR,TCU,17,0.0
1.0,35.0,2005.0,"Sat. Sept. 3, 2005",6,Ohio State,34,NR,Miami ,14,0.0
1.0,35.0,2005.0,"Sat. Sept. 3, 2005",NR,Missouri,44,NR,Arkansas State,17,0.0
1.0,35.0,2005.0,"Sat. Sept. 3, 2005",NR,Wisconsin,56,NR,Bowling Green,42,0.0
1.0,35.0,2005.0,"Sat. Sept. 3, 2005",NR,Illinois,33,NR,Rutgers,30,1.0
1.0,35.0,2005.0,"Sat. Sept. 3, 2005",NR,Northwestern,38,NR,Ohio,14,0.0
1.0,35.0,2005.0,"Sat. Sept. 3, 2005",NR,Michigan State,49,NR,Kent State,14,0.0
1.0,35.0,2005.0,"Sat. Sept. 3, 2005",3,Tennessee,17,NR,UAB,10,0.0
1.0,35.0,2005.0,"Sat. Sept. 3, 2005",NR,East Carolina,24,NR,Duke,21,0.0
1.0,35.0,2005.0,"Sat. Sept. 3, 2005",NR,Kansas State,35,NR,Florida International,21,0.0
1.0,35.0,2005.0,"Sat. Sept. 3, 2005",4,Michigan,33,NR,Northern Illinois,17,0.0
1.0,35.0,2005.0,"Sat. Sept. 3, 2005",NR,Brigham Young,3,22,Boston College,20,0.0
1.0,35.0,2005.0,"Sat. Sept. 3, 2005",NR,Penn State,23,NR,South Florida,13,0.0
1.0,35.0,2005.0,"Sat. Sept. 3, 2005",NR,Washington,17,NR,Air Force,20,0.0
1.0,35.0,2005.0,"Sat. Sept. 3, 2005",NR,Colorado,31,NR,Colorado State,28,0.0
1.0,35.0,2005.0,"Sat. Sept. 3, 2005",19,California,41,NR,Sacramento State,3,0.0
1.0,35.0,2005.0,"Sat. Sept. 3, 2005",13,Georgia,48,18,Boise State,13,0.0
1.0,35.0,2005.0,"Sat. Sept. 3, 2005",10,Florida,32,NR,Wyoming,14,0.0
1.0,35.0,2005.0,"Sat. Sept. 3, 2005",NR,Navy,20,NR,Maryland,23,0.0
1.0,35.0,2005.0,"Sat. Sept. 3, 2005",NR,San Jose State,35,NR,Eastern Washington,24,0.0
1.0,35.0,2005.0,"Sat. Sept. 3, 2005",NR,Oregon State,41,NR,Portland State,14,0.0
1.0,35.0,2005.0,"Sat. Sept. 3, 2005",25,Virginia,31,NR,Western Michigan,19,0.0
1.0,35.0,2005.0,"Sat. Sept. 3, 2005",2,Texas,60,NR,La.-Lafayette,3,0.0
1.0,35.0,2005.0,"Sat. Sept. 3, 2005",NR,Hawaii,17,1,Southern California,63,0.0
1.0,35.0,2005.0,"Sat. Sept. 3, 2005",NR,Troy,27,NR,Cal Poly,10,0.0
1.0,35.0,2005.0,"Sat. Sept. 3, 2005",NR,Kansas,30,NR,Florida Atlantic,19,0.0
1.0,35.0,2005.0,"Sat. Sept. 3, 2005",NR,Iowa State,32,NR,Illinois State,21,0.0
1.0,35.0,2005.0,"Sat. Sept. 3, 2005",NR,Oklahoma State,15,NR,Montana State,10,0.0
1.0,35.0,2005.0,"Sat. Sept. 3, 2005",NR,Nebraska,25,NR,Maine,7,0.0
1.0,35.0,2005.0,"Sat. Sept. 3, 2005",NR,Mississippi State,38,NR,Murray State,6,0.0
1.0,35.0,2005.0,"Sat. Sept. 3, 2005",NR,Arkansas,49,NR,Southwest Missouri State,17,0.0
1.0,35.0,2005.0,"Sat. Sept. 3, 2005",NR,Alabama,26,NR,Middle Tennessee,7,0.0
1.0,35.0,2005.0,"Sat. Sept. 3, 2005",NR,Clemson,25,17,Texas A&M,24,0.0
1.0,35.0,2005.0,"Sat. Sept. 3, 2005",23,Pittsburgh,21,NR,Notre Dame,42,0.0
1.0,35.0,2005.0,"Sat. Sept. 3, 2005",NR,Southern Methodist,23,NR,Baylor,28,0.0
1.0,35.0,2005.0,"Sat. Sept. 3, 2005",16,Auburn,14,NR,Georgia Tech,23,0.0
1.0,35.0,2005.0,"Sat. Sept. 3, 2005",NR,San Diego State,21,NR,UCLA,44,0.0
1.0,35.0,2005.0,"Sat. Sept. 3, 2005",NR,New Mexico State,17,NR,Texas-El Paso,34,0.0
1.0,35.0,2005.0,"Sun. Sept. 4, 2005",NR,Syracuse,7,NR,West Virginia,15,0.0
1.0,35.0,2005.0,"Sun. Sept. 4, 2005",NR,Kentucky,24,12,Louisville,31,0.0
1.0,35.0,2005.0,"Sun. Sept. 4, 2005",NR,North Carolina State,16,8,Virginia Tech,20,0.0
1.0,35.0,2005.0,"Mon. Sept. 5, 2005",NR,New Mexico,24,NR,UNLV,22,0.0
1.0,35.0,2005.0,"Mon. Sept. 5, 2005",NR,Memphis,6,NR,Mississippi,10,0.0
1.0,35.0,2005.0,"Mon. Sept. 5, 2005",14,Florida State,10,NR,Miami ,7,0.0
2.0,36.0,2005.0,"Thurs. Sept. 8, 2005",NR,Florida Atlantic,3,NR,Oklahoma State,23,0.0
2.0,36.0,2005.0,"Fri. Sept. 9, 2005",NR,Ohio,16,NR,Pittsburgh,10,1.0
2.0,36.0,2005.0,"Fri. Sept. 9, 2005",NR,Nevada,21,NR,Washington State,55,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",NR,Marshall,19,NR,Kansas State,21,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",NR,Duke,0,4,Virginia Tech,45,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",14,Michigan,10,10,Notre Dame,17,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",NR,Maryland,24,20,Clemson,28,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",NR,Penn State,42,NR,Cincinnati,24,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",NR,Wisconsin,65,NR,Temple,0,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",21,Oklahoma,31,NR,Tulsa,15,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",17,Boston College,44,NR,Army,7,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",NR,Auburn,28,NR,Mississippi State,0,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",12,Purdue,49,NR,Akron,24,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",NR,Connecticut,59,NR,Liberty,0,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",NR,Minnesota,56,NR,Colorado State,24,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",NR,Miami ,37,NR,Central Michigan,38,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",NR,Illinois,40,NR,San Jose State,19,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",NR,Air Force,41,NR,San Diego State,29,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",NR,Wyoming,38,NR,Louisiana-Monroe,0,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",NR,Brigham Young,45,NR,Eastern Illinois,10,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",NR,Iowa State,23,22,Iowa,3,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",16,Georgia Tech,27,NR,North Carolina,21,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",NR,Washington,17,15,California,56,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",NR,Rutgers,38,NR,Villanova,6,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",NR,Oregon,47,NR,Montana,14,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",NR,Syracuse,31,NR,Buffalo,0,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",NR,Michigan State,42,NR,Hawaii,14,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",NR,Kent State,33,NR,Southeast Missouri State,12,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",NR,Northwestern,38,NR,Northern Illinois,37,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",NR,Indiana,35,NR,Nicholls State,31,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",7,Georgia,17,NR,South Carolina,15,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",6,Florida,41,NR,Louisiana Tech,3,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",NR,Kentucky,41,NR,Idaho State,29,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",NR,Eastern Michigan,31,NR,La.-Lafayette,10,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",NR,West Virginia,35,NR,Wofford,7,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",NR,Navy,38,NR,Stanford,41,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",NR,Oregon State,30,NR,Boise State,27,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",8,Florida State,62,NR,The Citadel,10,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",19,Texas Tech,56,NR,Florida International,3,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",NR,Kansas,36,NR,Appalachian State,8,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",NR,Houston,31,NR,Sam Houston State,10,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",NR,Toledo,56,NR,Western Michigan,23,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",NR,South Florida,37,NR,Florida A&M,3,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",NR,Nebraska,31,NR,Wake Forest,3,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",NR,Missouri,35,NR,New Mexico,45,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",NR,Baylor,48,NR,Samford,14,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",NR,Middle Tennessee,7,NR,North Texas,14,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",NR,Arkansas State,56,NR,Tennessee-Martin,7,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",NR,Arkansas,24,NR,Vanderbilt,28,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",NR,Alabama,30,NR,Southern Mississippi,21,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",9,Ohio State,22,2,Texas,25,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",NR,Troy,7,NR,UAB,27,0.0
2.0,36.0,2005.0,"Sat. Sept. 10, 2005",NR,Utah,31,NR,Utah State,7,0.0
